total_methods,version_code,file_size_kb,num_files,num_receivers,num_intents,num_services,num_permissions,num_activities,has_native_code,num_providers,label
1660.4754638671875,8733.4453125,745.04736328125,73.2498550415039,4.9376654624938965,1.4643187522888184,3.7662999629974365,16.863510131835938,4.292864799499512,0.00042045116424560547,0.021695822477340698,4
2083.216064453125,99.84165954589844,20.117643356323242,74.75123596191406,0.27219024300575256,30.88583755493164,0.05653849244117737,44.45545959472656,1.3354789018630981,0.00011327862739562988,0.006031334400177002,4
3430.717041015625,604.4354858398438,43.872413635253906,974.3157958984375,0.14447787404060364,84.08264923095703,0.21518176794052124,67.8661880493164,11.868577003479004,0.019208014011383057,0.1914091408252716,4
34383.81640625,5998.10986328125,22870.044921875,929.1365966796875,7.993246078491211,1.4473881721496582,12.86475658416748,54.428192138671875,25.861785888671875,0.9990350008010864,0.2800479233264923,4
2072.770263671875,14745.4169921875,643.4783935546875,132.3906707763672,3.9981982707977295,1.9706926345825195,3.4347002506256104,17.572494506835938,7.269113540649414,0.00039193034172058105,0.02012619376182556,4
17626.44140625,3714.18701171875,3728.077880859375,96.02046966552734,4.101686000823975,1.1179425716400146,6.1729936599731445,20.98682403564453,5.960105895996094,0.9996094703674316,0.06512942910194397,4
2767.14013671875,10562.3740234375,372.9079895019531,116.78227233886719,2.363913059234619,1.082782506942749,1.2703392505645752,10.127108573913574,3.0948638916015625,0.0002688169479370117,0.006288677453994751,4
6939.96435546875,10591.0234375,324.38800048828125,79.59054565429688,0.052718907594680786,0.5114986896514893,0.701860785484314,2.1691136360168457,12.751593589782715,9.465217590332031e-05,0.0031140148639678955,4
113.01851654052734,7085.9052734375,129.36277770996094,22.991323471069336,1.4988288879394531,2.9959027767181396,0.80250084400177,4.693914413452148,6.146852493286133,0.00037992000579833984,0.018101543188095093,4
51956.0703125,12148.6748046875,5950.5302734375,520.3349609375,2.112149715423584,0.8721216917037964,3.7793431282043457,18.81376838684082,42.58476638793945,0.8923404812812805,0.06521400809288025,4
3544.6357421875,8918.5947265625,1233.1590576171875,138.0571746826172,3.4512319564819336,1.1217968463897705,2.9775214195251465,28.110301971435547,4.261350631713867,0.000475466251373291,0.015670061111450195,4
5614.7431640625,19845.251953125,489.07061767578125,59.200592041015625,1.2596172094345093,1.3298596143722534,0.1405433714389801,6.051156520843506,2.9607043266296387,0.0008841454982757568,0.13095679879188538,4
13263.2109375,12774.8515625,6037.02783203125,372.3397521972656,10.9026460647583,2.423933744430542,18.553964614868164,21.376792907714844,32.97615051269531,0.9997826814651489,0.6808356046676636,4
2432.468017578125,3645.24853515625,1195.7703857421875,12.581756591796875,7.416823863983154,2.6760928630828857,6.774857997894287,6.243797302246094,5.046450614929199,0.9999411106109619,0.5664999485015869,4
39166.80078125,6755.35888671875,871.1768798828125,184.80508422851562,1.8503520488739014,2.831636667251587,2.1970572471618652,2.7929062843322754,29.810049057006836,0.055699169635772705,0.07510417699813843,4
6827.3203125,8460.9150390625,2754.061767578125,175.4099578857422,4.62312126159668,1.2641931772232056,4.136813640594482,33.28373336791992,4.650610446929932,0.0008465349674224854,0.02017471194267273,4
415.5055847167969,6463.66845703125,304.25494384765625,34.35994338989258,2.5779197216033936,0.6263150572776794,1.0777618885040283,12.548495292663574,2.0063867568969727,0.0006056129932403564,0.013268738985061646,4
667.2755737304688,9969.5029296875,640.7440185546875,72.30616760253906,0.40851956605911255,1.6722387075424194,2.736121416091919,11.075535774230957,2.792949914932251,0.00021392107009887695,0.001577824354171753,4
3064.80908203125,9680.857421875,4673.18017578125,169.55621337890625,3.938697338104248,1.1641517877578735,1.2574653625488281,41.309844970703125,3.5123934745788574,0.9999603629112244,0.035985082387924194,4
6820.87939453125,53272.17578125,328.9368591308594,87.26283264160156,0.9126044511795044,2.2812235355377197,0.2732221782207489,5.1474127769470215,8.77511978149414,0.00027510523796081543,0.11183571815490723,4
136.1040496826172,533.7063598632812,1374.75146484375,13.581110954284668,4.119388103485107,0.23892590403556824,0.1441636085510254,9.526400566101074,1.088570475578308,0.011061638593673706,0.00937548279762268,4
9018.3623046875,42244.703125,5369.48193359375,453.26263427734375,4.377765655517578,1.2984681129455566,4.976637840270996,30.045692443847656,17.33540916442871,0.9999343156814575,0.2208518087863922,4
3564.324951171875,11178.1650390625,1084.1005859375,83.36817169189453,1.1677039861679077,0.8018015027046204,4.862456321716309,29.41279411315918,2.3715085983276367,0.0004354119300842285,0.010463535785675049,4
423.12261962890625,11822.60546875,198.5120086669922,86.77201843261719,1.2496209144592285,2.431828022003174,0.8974727988243103,8.651172637939453,8.991469383239746,0.00018784403800964355,0.010027527809143066,4
439.25299072265625,65.64100646972656,94.26119995117188,60.84586715698242,0.24039611220359802,37.15441131591797,2.2621560096740723,1.609419822692871,51.323856353759766,0.18462026119232178,0.004900336265563965,4
5370.0419921875,9797.6044921875,2021.1553955078125,131.39256286621094,5.080603122711182,1.6147234439849854,5.733473777770996,21.53714942932129,5.457569599151611,0.0004862844944000244,0.026126056909561157,4
649.1974487304688,13826.1181640625,227.43313598632812,52.445396423339844,2.5044238567352295,1.2227661609649658,1.93501615524292,12.608712196350098,3.2576613426208496,0.0003212094306945801,0.015392065048217773,4
48319.62109375,297.3459167480469,329.9944152832031,44.19131088256836,0.07322794198989868,1.5486857891082764,0.33508017659187317,0.46408915519714355,1.5080012083053589,5.960464477539062e-07,5.671381950378418e-05,4
189.17355346679688,4064.430419921875,549.212646484375,45.29328536987305,0.5448331832885742,0.6291986703872681,0.6845464706420898,7.70970344543457,1.515815019607544,0.0015276968479156494,0.0037286877632141113,4
104.3122787475586,270.66583251953125,44.49534606933594,162.28318786621094,5.132716655731201,72.01860809326172,1.7390849590301514,117.55099487304688,10.759703636169434,0.9959462881088257,0.11456093192100525,4
349.11578369140625,1903.1646728515625,645.6116333007812,36.319183349609375,4.678294658660889,0.5454739332199097,0.386410653591156,12.379989624023438,1.7160292863845825,0.0024338364601135254,0.021794497966766357,4
6432.740234375,14094.7099609375,2924.544677734375,226.9164276123047,1.867440938949585,1.0322620868682861,2.5839149951934814,18.668275833129883,4.071657657623291,0.00030753016471862793,0.01675090193748474,4
7179.3896484375,120807.34375,10417.6796875,265.0048828125,1.9861483573913574,1.6202194690704346,0.5291031002998352,10.038067817687988,9.156905174255371,0.9998115301132202,0.10616302490234375,4
4129.345703125,15072.919921875,1084.308837890625,106.44125366210938,1.7411190271377563,0.9110789895057678,3.6497373580932617,29.744840621948242,2.40433669090271,0.00038683414459228516,0.017308533191680908,4
41135.3828125,72331.78125,3101.294677734375,197.08885192871094,5.639479160308838,1.3742129802703857,7.423783779144287,13.665491104125977,16.17131233215332,0.9994723796844482,0.5671254396438599,4
36124.265625,10498.2705078125,17193.96484375,1431.2591552734375,12.51981258392334,1.8626713752746582,16.64624786376953,43.30732727050781,54.39738845825195,0.9989265203475952,0.8338212966918945,4
1604.803955078125,11215.4091796875,224.65347290039062,70.97651672363281,3.10504150390625,1.4450185298919678,0.3451809585094452,6.187304496765137,2.8714170455932617,0.0008835196495056152,0.06859028339385986,4
62681.640625,27907.650390625,6577.6650390625,677.4172973632812,7.52430534362793,1.7218025922775269,6.354901313781738,18.796405792236328,37.689697265625,0.9936163425445557,0.48657146096229553,4
549.0000610351562,9570.3759765625,420.203857421875,26.43505096435547,1.9431309700012207,0.4224778711795807,1.0109944343566895,12.783255577087402,1.47634756565094,0.0011475980281829834,0.01803433895111084,4
5882.21630859375,10267.4609375,6346.4228515625,416.1701965332031,6.16417932510376,1.3779102563858032,2.4304606914520264,33.03767395019531,12.863945007324219,0.9998947381973267,0.047067224979400635,4
1911.64794921875,29555.189453125,475.03289794921875,61.91889953613281,0.8826202154159546,1.2847496271133423,2.440448522567749,16.22828483581543,2.1973538398742676,0.00026413798332214355,0.02245539426803589,4
17678.095703125,8379.2626953125,3308.604736328125,232.66921997070312,8.018669128417969,1.4336981773376465,5.297086238861084,37.73015213012695,9.202493667602539,0.9999140501022339,0.09782674908638,4
1300.168701171875,14236.705078125,426.1977844238281,118.73485565185547,2.5421464443206787,1.8497378826141357,2.7106809616088867,14.729799270629883,6.091090202331543,0.0002758502960205078,0.010242581367492676,4
33423.59375,2461.65576171875,14480.833984375,606.8865356445312,7.273345947265625,1.317896842956543,11.97091293334961,29.32560157775879,29.23729705810547,0.9902821779251099,0.1265108287334442,4
38210.48046875,4693.82958984375,7473.9501953125,389.2010803222656,6.944271087646484,1.2777974605560303,8.136063575744629,35.012577056884766,23.124073028564453,0.9983565807342529,0.10270118713378906,4
8656.40234375,50178.359375,3105.87060546875,198.0808563232422,1.7985358238220215,2.0064237117767334,5.805815696716309,10.148326873779297,5.390479564666748,0.00048804283142089844,0.07875221967697144,4
12840.76953125,23069.423828125,5983.5439453125,379.32940673828125,4.0100321769714355,1.435554027557373,6.271580696105957,14.153543472290039,28.390880584716797,0.9993300437927246,0.1917559802532196,4
9525.5478515625,27839.25,6426.255859375,267.6683654785156,2.3477840423583984,0.8634994029998779,2.513658046722412,31.032371520996094,5.882723808288574,0.9998651742935181,0.07074245810508728,4
2956.3251953125,41419.76953125,186.22537231445312,120.08293151855469,0.9110116958618164,1.8026721477508545,0.24711674451828003,5.078136444091797,7.766175270080566,0.0002950131893157959,0.05485832691192627,4
51703.625,14971.392578125,16130.671875,1393.8125,7.304876804351807,0.9864811897277832,9.372485160827637,34.01584243774414,21.858016967773438,0.9921888709068298,0.2813674211502075,4
357.7274475097656,7719.78125,267.0220031738281,69.45269012451172,0.8639819622039795,3.011962413787842,1.0268453359603882,6.382214546203613,6.116313457489014,0.0001970231533050537,0.003908008337020874,4
25701.87109375,43127.296875,13123.96484375,1263.918701171875,7.100281715393066,1.4955531358718872,6.465618133544922,29.041433334350586,39.34812927246094,0.9993362426757812,0.6273239850997925,4
2425.233154296875,8648.3916015625,5353.29296875,211.26358032226562,3.108741521835327,1.094416856765747,1.1901391744613647,43.59515380859375,3.555056095123291,0.9999513626098633,0.023914217948913574,4
3667.169677734375,6758.76123046875,1545.1871337890625,123.18084716796875,3.9540963172912598,1.24163818359375,4.181664943695068,23.756549835205078,5.363195896148682,0.0003688633441925049,0.012314766645431519,4
1197.112060546875,10439.359375,493.43658447265625,160.05099487304688,0.6619616746902466,1.94815194606781,1.427524209022522,12.012407302856445,8.69362735748291,0.00027936697006225586,0.0038598179817199707,4
4534.47705078125,11654.2880859375,5737.37158203125,155.22732543945312,3.291323661804199,1.0470656156539917,2.4222371578216553,40.826499938964844,4.054098606109619,0.9999458193778992,0.05448165535926819,4
3913.53515625,12897.8662109375,1194.2330322265625,112.91586303710938,2.259157180786133,1.0409129858016968,3.6701579093933105,28.080055236816406,2.8247528076171875,0.0004006326198577881,0.017173796892166138,4
600.4659423828125,39623.25,318.5516357421875,44.62672424316406,2.175391435623169,2.1350157260894775,1.1347284317016602,6.371188640594482,5.238542079925537,0.00043010711669921875,0.1807911992073059,4
835.7538452148438,1.716243863105774,110.5733642578125,10.053319931030273,0.003755539655685425,0.4326418936252594,7.634592056274414,17.272510528564453,32.98286819458008,0.9998863935470581,0.00019407272338867188,4
423.236083984375,4852.65673828125,274.33782958984375,108.87718200683594,2.9505116939544678,0.8102239370346069,0.4325728416442871,10.9938383102417,3.4271974563598633,0.0007541477680206299,0.013173341751098633,4
48677.78125,46784.078125,4499.49755859375,671.754638671875,4.279142379760742,1.001084804534912,5.0724711418151855,16.694326400756836,16.455856323242188,0.9945895671844482,0.21742701530456543,4
2355.12548828125,9806.0205078125,953.2284545898438,84.96968841552734,2.4476428031921387,0.8508657217025757,2.7943079471588135,22.291088104248047,2.4774985313415527,0.0004356205463409424,0.014659702777862549,4
2680.14599609375,8474.5234375,947.3468017578125,131.24118041992188,3.408921241760254,1.073203682899475,2.621164321899414,24.90392303466797,4.453243255615234,0.00041812658309936523,0.013736873865127563,4
16251.732421875,519.2024536132812,2360.52197265625,287.777587890625,0.11766988039016724,0.4661603271961212,11.372228622436523,8.63385009765625,64.37959289550781,0.19948455691337585,0.001254260540008545,4
20116.8359375,3110.214599609375,3932.047119140625,734.9744262695312,0.06615385413169861,1.4466030597686768,0.09375837445259094,1.1234917640686035,4.751235485076904,0.0004476308822631836,0.755500853061676,4
1333.5035400390625,11366.537109375,674.3824462890625,25.704370498657227,1.0840085744857788,6.599562644958496,1.713778018951416,2.983182430267334,8.559258460998535,0.00021180510520935059,0.018888652324676514,4
22081.9609375,5219.1943359375,15809.703125,935.4747924804688,7.916228771209717,1.0195285081863403,13.447132110595703,27.78925895690918,19.863460540771484,0.9967783689498901,0.13576075434684753,4
1357.6859130859375,1879.349609375,581.6812744140625,244.8672637939453,0.43881702423095703,1.2896603345870972,0.7324950695037842,4.911837100982666,4.646987438201904,0.0001347064971923828,0.0006654858589172363,4
15180.841796875,62537.86328125,402.2347717285156,54.78229904174805,2.1650302410125732,1.0126478672027588,2.542762279510498,15.773441314697266,2.025617837905884,0.0004672408103942871,0.03346771001815796,4
44193.88671875,19662.611328125,8430.486328125,540.1491088867188,8.67586898803711,1.5339679718017578,4.039308071136475,20.011783599853516,20.337797164916992,0.9993619918823242,0.20863506197929382,4
1752.239013671875,9603.681640625,623.54638671875,25.681934356689453,4.650864124298096,0.9599148631095886,2.1057863235473633,10.693923950195312,2.1122074127197266,0.0007682442665100098,0.030193716287612915,4
16763.23046875,31719.3203125,7693.6318359375,331.2050476074219,3.302304744720459,0.7110676169395447,4.506765842437744,34.998844146728516,5.262033462524414,0.9998853206634521,0.08622598648071289,4
18641.630859375,3599.051025390625,12976.7587890625,475.8015441894531,9.019701957702637,1.4109290838241577,6.985976219177246,59.957000732421875,10.00666618347168,0.9997586011886597,0.10730385780334473,4
3867.451171875,23329.421875,987.5223388671875,128.54434204101562,1.3254292011260986,1.4312714338302612,1.6559630632400513,19.967679977416992,3.492117166519165,0.00029152631759643555,0.033985018730163574,4
62917.0,8570.3212890625,23546.349609375,1403.88427734375,9.008176803588867,1.290959358215332,13.887300491333008,55.98588562011719,33.689632415771484,0.9945908188819885,0.378192663192749,4
3386.1796875,11248.8935546875,1099.42578125,117.55020141601562,2.75479793548584,1.0847524404525757,3.16178822517395,27.014596939086914,3.161475896835327,0.00045236945152282715,0.0177156925201416,4
60374.546875,3737.465087890625,92.84330749511719,28.612274169921875,1.317354679107666,2.4090731143951416,3.0144619941711426,7.032634258270264,14.0662260055542,0.961711585521698,0.22313904762268066,4
210.94671630859375,95.00701141357422,21.434133529663086,88.5879135131836,0.6269690990447998,22.721086502075195,0.2584349513053894,65.21141052246094,1.416046380996704,9.271502494812012e-05,0.015679240226745605,4
9749.0166015625,28038.72265625,1182.5838623046875,132.22171020507812,2.5761940479278564,1.3450199365615845,1.890444278717041,16.892086029052734,3.516116142272949,0.00044783949851989746,0.04444265365600586,4
3387.80615234375,49488.9765625,730.33056640625,207.592041015625,0.6564563512802124,2.4104292392730713,0.9070789217948914,3.689211845397949,7.641123294830322,0.00018900632858276367,0.03257995843887329,4
16752.4921875,6785.79931640625,6292.5390625,485.0068054199219,5.34379768371582,0.8904226422309875,7.839352607727051,7.593098163604736,9.401971817016602,0.995926022529602,0.024446606636047363,4
2328.791259765625,13903.1142578125,827.9844360351562,38.66827392578125,2.2825753688812256,1.148934245109558,2.1234939098358154,8.296346664428711,2.112685203552246,0.00038871169090270996,0.018576234579086304,4
2566.3671875,7554.5078125,1013.82861328125,115.76325225830078,4.835977554321289,1.2557992935180664,3.227390766143799,22.027820587158203,5.5307111740112305,0.00047907233238220215,0.015559583902359009,4
5427.58154296875,3476.752197265625,2294.07080078125,46.89715576171875,3.407716751098633,0.8565901517868042,1.7068911790847778,35.79907989501953,2.020989179611206,0.9999743700027466,0.026441097259521484,4
1742.500244140625,2898.02734375,226.11302185058594,55.86890411376953,0.8564884662628174,1.6683415174484253,3.938748836517334,6.819567680358887,12.545397758483887,0.0002821385860443115,0.0009493827819824219,4
25643.58984375,43487.02734375,13090.7265625,1266.888427734375,7.098710060119629,1.498165488243103,6.462038516998291,29.033262252807617,39.46479797363281,0.9993351697921753,0.6296601295471191,4
4047.256591796875,9454.703125,1334.8548583984375,137.00062561035156,4.141249656677246,1.303550124168396,3.826340675354004,26.99911880493164,5.175652980804443,0.00046643614768981934,0.018088430166244507,4
99.19140625,945.5465698242188,1075.359619140625,14.019574165344238,4.341129302978516,0.29362890124320984,0.2979000210762024,10.558831214904785,1.1615033149719238,0.005435466766357422,0.01557663083076477,4
27775.400390625,11058.373046875,4081.68310546875,223.77891540527344,3.236067771911621,2.0151174068450928,2.4754347801208496,4.6507487297058105,8.833898544311523,0.9981050491333008,0.027902871370315552,4
33315.75390625,26273.5390625,9697.90625,735.3511352539062,6.616943836212158,2.426788806915283,12.33091926574707,17.556652069091797,54.484004974365234,0.9954168796539307,0.3655572831630707,4
46.851837158203125,143.89065551757812,961.8281860351562,8.956191062927246,7.90452766418457,0.45208486914634705,0.12248319387435913,14.882226943969727,1.0976585149765015,0.06593608856201172,0.009810835123062134,4
1877.2352294921875,12619.068359375,634.0855102539062,123.3223876953125,3.855469226837158,1.7347502708435059,3.157792568206787,17.445266723632812,6.575859069824219,0.00038236379623413086,0.01719018816947937,4
23623.6796875,34863.2734375,3712.986328125,353.31878662109375,6.019521236419678,1.1615251302719116,10.366775512695312,23.935991287231445,18.432249069213867,0.999793529510498,0.4394353926181793,4
5372.99951171875,7347.87158203125,2229.865234375,164.3687286376953,4.195611476898193,1.2108463048934937,3.7516396045684814,30.978296279907227,5.045992374420166,0.0006035268306732178,0.014737069606781006,4
27698.587890625,12174.28125,4891.4912109375,345.54901123046875,10.794244766235352,1.5333969593048096,6.652868270874023,38.311824798583984,13.852384567260742,0.9998791217803955,0.17281946539878845,4
439.6122741699219,9483.7109375,186.95152282714844,62.23092269897461,1.7950925827026367,0.7178341150283813,0.6310938596725464,15.84992504119873,2.328726291656494,0.000709831714630127,0.011745661497116089,4
2670.115966796875,8430.6533203125,947.288818359375,131.06405639648438,3.40688419342041,1.0681930780410767,2.603574514389038,24.910066604614258,4.432031154632568,0.0004195570945739746,0.013705074787139893,4
4836.94921875,8600.7607421875,2042.1649169921875,172.33877563476562,3.5584168434143066,1.0167734622955322,1.5715391635894775,21.091882705688477,3.7923688888549805,0.0008914172649383545,0.02738654613494873,4
5368.525390625,5764.6142578125,3224.76220703125,133.0393524169922,4.73372220993042,0.9708497524261475,3.442915916442871,29.33901023864746,3.367363929748535,0.0011896789073944092,0.017657995223999023,4
8935.05859375,1084.31884765625,4350.47900390625,84.17280578613281,0.8822681903839111,11.849294662475586,5.748707294464111,2.1147451400756836,22.90163230895996,0.9255983829498291,0.014204353094100952,4
56151.60546875,11321.771484375,14025.2607421875,681.8448486328125,9.694329261779785,1.5321264266967773,6.12193489074707,31.592988967895508,22.271347045898438,0.9990595579147339,0.2679711580276489,4
31506.150390625,50387.68359375,3753.757568359375,395.1568908691406,0.49387702345848083,8.426060676574707,0.7572472095489502,2.016803026199341,20.688505172729492,0.007993906736373901,0.050199925899505615,4
1902.4500732421875,3509.34130859375,2009.276123046875,38.66425704956055,6.341183662414551,0.826926052570343,4.046170711517334,41.10338592529297,2.0164501667022705,0.9999881982803345,0.054255127906799316,4
1735.6510009765625,10855.85546875,632.330810546875,136.08450317382812,3.4125373363494873,1.7008321285247803,2.8521816730499268,16.02450942993164,7.539473533630371,0.0003052055835723877,0.010631710290908813,4
5422.98291015625,21293.85546875,567.8554077148438,109.71893310546875,2.6836042404174805,1.3606371879577637,2.206791400909424,12.88576889038086,3.948885202407837,0.0002442896366119385,0.017296403646469116,4
2823.806396484375,8247.4736328125,1879.5648193359375,76.89993286132812,1.4989657402038574,0.7797461152076721,4.535286903381348,22.308107376098633,2.2180581092834473,0.00027626752853393555,0.006028711795806885,4
2543.63720703125,11965.49609375,943.6019287109375,73.8932876586914,2.4405927658081055,1.0895346403121948,4.209441184997559,18.87826156616211,2.7581310272216797,0.0002911686897277832,0.01564350724220276,4
1750.453857421875,15559.2490234375,156.6143035888672,100.71546936035156,2.9429314136505127,1.981870174407959,1.1310607194900513,12.174583435058594,7.8861403465271,0.0002327561378479004,0.007953375577926636,4
32062.94140625,12195.41015625,10541.703125,857.3619384765625,11.782812118530273,1.8435138463974,12.893518447875977,35.26751708984375,46.92964553833008,0.9992813467979431,0.9850099086761475,4
3176.140625,988.8793334960938,1567.647216796875,106.38378143310547,2.3704967498779297,0.841543972492218,3.902993679046631,29.925647735595703,4.577070713043213,0.0010753870010375977,0.0032326877117156982,4
4656.40234375,8192.501953125,175.39283752441406,363.1612243652344,2.1898584365844727,1.4749252796173096,0.18869829177856445,1.1990604400634766,1.8701964616775513,0.0017924606800079346,0.2325279712677002,4
7732.2509765625,13148.0146484375,1996.681640625,121.71920776367188,2.9877538681030273,1.5327545404434204,1.385712742805481,16.63727569580078,5.861252784729004,0.9998966455459595,0.03735670447349548,4
2128.92578125,11603.255859375,809.3851318359375,86.02457427978516,4.151932716369629,1.6557506322860718,4.447173595428467,17.356216430664062,4.579877853393555,0.0003517270088195801,0.023383796215057373,4
3804.23828125,40692.06640625,459.76373291015625,213.4802703857422,0.8411244750022888,1.8534494638442993,0.5662896633148193,6.5730977058410645,10.192337036132812,0.0002193748950958252,0.04128667712211609,4
36692.703125,58816.80078125,3222.161865234375,326.6268005371094,3.3585453033447266,3.741787910461426,3.1026957035064697,9.387611389160156,36.96649932861328,0.9937938451766968,0.6770607233047485,4
18418.470703125,124417.5703125,1690.63671875,183.124755859375,1.6594164371490479,2.4687867164611816,5.044063091278076,19.038766860961914,6.035009384155273,0.9974847435951233,0.40438592433929443,4
41945.5390625,383900.53125,9139.705078125,797.65478515625,0.19704711437225342,1.125651240348816,2.898550271987915,20.184894561767578,1.7207872867584229,0.04366782307624817,0.5032879114151001,4
17230.318359375,31285.814453125,660.9694213867188,26.004343032836914,0.13796642422676086,2.0654091835021973,0.03520280122756958,7.811736106872559,1.9987521171569824,5.933642387390137e-05,0.05227571725845337,4
5194.51025390625,14415.5869140625,460.153076171875,79.68610382080078,1.6586625576019287,0.878745436668396,1.9249358177185059,16.516357421875,2.332359552383423,0.00017821788787841797,0.009524643421173096,4
4722.5615234375,7841.54296875,1088.7816162109375,84.18790435791016,0.5975409746170044,1.3702586889266968,2.242837429046631,3.3037264347076416,5.159069538116455,0.0001646578311920166,0.003600507974624634,4
1170.172607421875,30922.857421875,451.5986022949219,32.7100944519043,3.2957589626312256,3.870237112045288,2.438007354736328,3.564570188522339,8.767804145812988,0.0006150901317596436,0.2364838421344757,4
2378.105224609375,16769.701171875,187.76097106933594,94.57392883300781,2.8610801696777344,1.4265748262405396,1.0262609720230103,14.642071723937988,3.8515453338623047,0.00037989020347595215,0.013973236083984375,4
359.3650817871094,7876.1015625,220.6949462890625,45.57345199584961,2.042207956314087,0.8307518362998962,1.1595690250396729,12.525483131408691,2.4157440662384033,0.00040334463119506836,0.008608371019363403,4
690.7506713867188,16721.712890625,265.9861755371094,91.69510650634766,1.1956428289413452,1.8604586124420166,1.2064193487167358,10.550726890563965,4.596072673797607,0.00023442506790161133,0.013073354959487915,4
71.56742858886719,970.6151123046875,243.03001403808594,25.107887268066406,2.952692985534668,0.8129504919052124,0.30536091327667236,6.675488471984863,1.789300560951233,0.0013058185577392578,0.007566213607788086,4
24249.220703125,31943.326171875,1743.6494140625,445.0491027832031,2.627798557281494,2.806083917617798,4.020900726318359,6.618419647216797,26.00166893005371,0.9844453930854797,0.23186707496643066,4
1955.5460205078125,10434.166015625,647.4315185546875,127.06275939941406,3.209010124206543,1.2764556407928467,2.4798636436462402,20.17755699157715,5.01383113861084,0.0003610849380493164,0.013851940631866455,4
63.14483642578125,513.6515502929688,631.870849609375,8.640152931213379,4.810655117034912,0.4484874904155731,1.0636602640151978,6.042400360107422,1.1531717777252197,0.0034421980381011963,0.023208409547805786,4
5720.0654296875,26344.08984375,235.5837860107422,67.84605407714844,2.27346134185791,2.047065496444702,1.9491664171218872,10.213186264038086,4.41393518447876,0.00020650029182434082,0.013755559921264648,4
11434.3974609375,7647.61962890625,1264.6915283203125,30.193153381347656,5.088773727416992,0.9132488369941711,4.242655277252197,23.546247482299805,2.958265542984009,0.999964714050293,0.17951005697250366,4
7948.76123046875,19005.63671875,4006.518310546875,358.8257751464844,7.89222526550293,1.686528205871582,3.589599132537842,21.978017807006836,18.58853530883789,0.9999096393585205,0.09502023458480835,4
29151.19140625,56470.02734375,1919.086669921875,116.18135833740234,0.18163692951202393,1.5808480978012085,2.177079916000366,5.666006088256836,15.726628303527832,0.8084467649459839,0.23380452394485474,4
4927.3017578125,12824.98828125,1442.2166748046875,122.11848449707031,2.565150022506714,1.0285505056381226,3.6110999584198,31.24150848388672,2.7008259296417236,0.0005684792995452881,0.02285665273666382,4
557.2637939453125,5520.7333984375,632.7201538085938,33.36668395996094,2.1140427589416504,0.3592667877674103,0.8394772410392761,16.159156799316406,1.5225340127944946,0.0014036893844604492,0.011952519416809082,4
19109.521484375,10279.8154296875,11392.498046875,533.5067749023438,4.047384262084961,0.8298810124397278,6.117020606994629,35.30461120605469,10.612135887145996,0.9994949102401733,0.12872758507728577,4
30423.1875,24881.87890625,10711.1943359375,264.7287292480469,3.798189163208008,1.6402620077133179,4.441378593444824,17.452604293823242,21.06295394897461,0.9995750188827515,0.3084530234336853,4
405.2071228027344,10887.7275390625,318.06451416015625,75.09566497802734,0.48119595646858215,2.872492551803589,1.153930425643921,5.814652442932129,6.7537760734558105,0.00025328993797302246,0.003304809331893921,4
5010.36669921875,6971.4853515625,3116.992919921875,107.95538330078125,2.2699525356292725,1.0070947408676147,2.150880813598633,25.6339168548584,2.9528207778930664,0.0004775822162628174,0.015058338642120361,4
22642.451171875,125056.4609375,2000.0372314453125,357.6732482910156,1.0738080739974976,1.902627944946289,3.8640732765197754,3.5999491214752197,3.4143965244293213,0.9944006204605103,0.03951707482337952,4
43961.64453125,21789.49609375,3628.36328125,385.75347900390625,4.149512767791748,0.8836703896522522,4.687687873840332,20.59307098388672,14.898696899414062,0.9990320205688477,0.10469666123390198,4
6398.021484375,22292.30078125,561.1679077148438,205.00640869140625,0.9923595190048218,1.270774006843567,0.437888503074646,5.914936065673828,4.995187282562256,0.00016438961029052734,0.02072906494140625,4
2355.859130859375,15663.6416015625,625.6198120117188,142.060546875,1.7216742038726807,1.0770294666290283,1.3635952472686768,22.365718841552734,3.0262911319732666,0.0003959536552429199,0.021210968494415283,4
28909.927734375,27482.201171875,2232.800537109375,166.51963806152344,2.8151755332946777,2.4951961040496826,6.8846659660339355,5.378399848937988,9.668170928955078,0.9856853485107422,0.270518034696579,4
68094.859375,10332.28125,4173.43359375,1043.9013671875,9.553263664245605,0.648741602897644,2.643256187438965,21.56728744506836,8.486186027526855,0.25260454416275024,0.33020490407943726,4
14033.251953125,18075.4140625,4031.135009765625,463.84600830078125,11.079251289367676,2.185478925704956,4.366536617279053,30.811113357543945,28.155410766601562,0.9999195337295532,0.20566168427467346,4
13484.296875,35009.20703125,3171.67529296875,352.4557189941406,1.540734887123108,1.2098184823989868,2.9001123905181885,20.145198822021484,46.3880615234375,0.9989550113677979,0.23086130619049072,4
37940.53515625,17307.6015625,5018.75634765625,269.0118713378906,0.1972808539867401,2.2170560359954834,0.1896081566810608,1.2796030044555664,3.062443971633911,0.0005817115306854248,0.08973699808120728,4
7014.40576171875,39233.97265625,59.33709716796875,21.68271827697754,0.7375805974006653,1.17470121383667,0.6105796098709106,5.12392520904541,4.180215835571289,0.0001742839813232422,0.0024950802326202393,4
11468.2275390625,2842.160400390625,6422.330078125,129.38983154296875,1.8777873516082764,1.239539623260498,1.6521813869476318,7.2308197021484375,2.991004228591919,0.9977625608444214,0.015061944723129272,4
