num_files,num_permissions,num_providers,file_size_kb,num_intents,total_methods,num_services,version_code,has_native_code,num_receivers,num_activities,label
643.2984008789062,16.831701278686523,0.10998415946960449,20439.416015625,2.769096612930298,2825.145263671875,5.003740310668945,16433.783203125,0.9991879463195801,3.3649580478668213,7.343141078948975,1
558.2554321289062,13.60384750366211,0.031269967555999756,3490.168212890625,1.7191473245620728,398.16497802734375,5.360328197479248,6124.34814453125,0.9996576309204102,1.5143028497695923,12.15532112121582,1
67.22048950195312,21.778284072875977,0.2727610170841217,1537.299072265625,7.82082986831665,1134.9959716796875,0.4501422047615051,88835.65625,0.0010405182838439941,3.374194860458374,5.113370895385742,1
81.31462097167969,10.868371963500977,0.008717536926269531,922.0419311523438,1.8521504402160645,4053.95849609375,3.7246665954589844,13714.384765625,0.0004507005214691162,2.2749369144439697,4.5323076248168945,1
314.8343811035156,17.50099754333496,0.09548017382621765,1344.16796875,3.034917116165161,9691.666015625,2.9416086673736572,46470.54296875,0.9995118379592896,1.3161101341247559,6.533962726593018,1
359.33001708984375,5.595760345458984,0.04258847236633301,3703.082763671875,1.9504501819610596,4382.96142578125,1.3029227256774902,5258.9462890625,0.9997892379760742,0.6594376564025879,5.568894863128662,1
710.9219360351562,51.662193298339844,0.18174877762794495,896.3911743164062,30.42840003967285,60404.79296875,4.688473701477051,116377.5546875,0.9973874092102051,5.148123264312744,15.115354537963867,1
356.0595397949219,24.865346908569336,0.04150402545928955,5002.93994140625,4.6471710205078125,14305.6376953125,4.247230052947998,11332.873046875,0.9995428323745728,4.881929874420166,4.246837615966797,1
218.71566772460938,10.321216583251953,0.04986816644668579,2953.740966796875,1.7407886981964111,8972.9130859375,0.644708514213562,43951.33203125,0.0009437203407287598,1.0404627323150635,5.035232067108154,1
540.259033203125,8.121811866760254,0.022034794092178345,116.90591430664062,1.5314983129501343,19.598499298095703,1.3393737077713013,2659.518310546875,0.0020258426666259766,1.3579837083816528,10.625713348388672,1
101.6314468383789,20.26126480102539,0.013221532106399536,2597.318115234375,4.42134952545166,11772.431640625,3.161060333251953,38910.76953125,0.0009434223175048828,1.324242115020752,18.184404373168945,1
427.77813720703125,21.75898551940918,0.1747841238975525,10372.43359375,3.6317107677459717,12242.1748046875,10.817156791687012,8673.4599609375,0.9997545480728149,8.59460163116455,8.13221263885498,1
80.77173614501953,3.4465830326080322,0.1725732684135437,321.42364501953125,1.4779231548309326,2073.69677734375,0.27739089727401733,11769.423828125,0.001058340072631836,1.0881974697113037,1.5470505952835083,1
659.9052124023438,16.041505813598633,0.0691797137260437,6068.529296875,3.127178430557251,309.1510314941406,3.42476487159729,15869.7412109375,0.9994971752166748,1.6835627555847168,35.461429595947266,1
478.1708679199219,4.866704940795898,0.028558194637298584,11715.224609375,2.192202568054199,5175.3505859375,0.7090923190116882,4609.31298828125,0.9996320009231567,0.6256128549575806,6.768637657165527,1
952.0267333984375,37.627357482910156,0.08460980653762817,8538.5654296875,5.142167568206787,55512.6953125,5.195882320404053,6429.2890625,0.9992393851280212,7.15239143371582,8.57282543182373,1
106.69580078125,4.776491165161133,0.14716055989265442,722.6796875,2.375183582305908,5388.974609375,0.7977926135063171,40615.25,0.0005567073822021484,1.2745405435562134,1.6835395097732544,1
39.86442184448242,63.877403259277344,0.546407163143158,1063.6307373046875,20.5261287689209,2188.7197265625,1.228175401687622,1348.0755615234375,0.00042694807052612305,8.195480346679688,4.320168495178223,1
604.263916015625,19.951444625854492,1.0776805877685547,5676.73681640625,4.172831058502197,52742.35546875,10.16241455078125,5307.11328125,0.9997191429138184,7.169614315032959,5.284121513366699,1
27.481353759765625,27.48676300048828,0.030410408973693848,4999.91943359375,2.798860549926758,10043.705078125,2.5122036933898926,7699.189453125,0.9991187453269958,4.946845054626465,21.85408592224121,1
183.51031494140625,11.562070846557617,0.08025628328323364,1410.6009521484375,1.3907437324523926,3673.84130859375,1.0396398305892944,78511.0,0.0011143386363983154,3.3322372436523438,7.0541672706604,1
199.2495880126953,11.954156875610352,0.12527558207511902,12985.40625,6.105479717254639,11346.23828125,1.7862904071807861,8858.7880859375,0.9983434677124023,6.088469982147217,63.146034240722656,1
401.47833251953125,11.215117454528809,0.035164862871170044,1963.602783203125,0.6063010692596436,26417.787109375,1.2877254486083984,7088.412109375,0.0007443428039550781,2.4281914234161377,3.0167949199676514,1
175.09808349609375,9.161413192749023,0.0747789740562439,3985.61572265625,1.9293370246887207,5969.4111328125,0.5822955965995789,52341.7734375,0.000959545373916626,2.5467188358306885,4.141464710235596,1
80.41484832763672,18.0216121673584,0.012152820825576782,941.334716796875,1.634566068649292,8452.505859375,5.484029769897461,12042.4921875,0.0005781650543212891,4.486661434173584,4.546273231506348,1
1147.1187744140625,30.904155731201172,1.0701357126235962,7648.23583984375,11.513724327087402,62899.484375,7.152022361755371,43853.74609375,0.9990649223327637,8.567883491516113,23.51322364807129,1
229.19004821777344,6.878891944885254,1.84071946144104,209.69764709472656,14.508228302001953,6368.11328125,0.031472355127334595,233.9583282470703,0.027541548013687134,1.1087720394134521,1.6373331546783447,1
31.462980270385742,17.9387264251709,0.008632630109786987,559.75,1.1137884855270386,6188.49658203125,2.9147777557373047,9094.9697265625,0.0002668797969818115,2.377950429916382,2.6891398429870605,1
73.4629898071289,16.991744995117188,0.012465566396713257,835.3110961914062,1.3513153791427612,7716.10546875,5.132881164550781,12023.51171875,0.0005379617214202881,4.38447380065918,3.558042287826538,1
46.59870529174805,14.040987968444824,2.7864201068878174,841.008056640625,28.240921020507812,12558.818359375,10.95989990234375,57387.17578125,0.9992838501930237,17.48798942565918,3.5270159244537354,1
100.45066833496094,23.45331573486328,0.014865249395370483,1558.151123046875,3.7332797050476074,6866.150390625,3.9345147609710693,14030.248046875,0.0006645619869232178,3.9598593711853027,19.951383590698242,1
449.44677734375,19.807283401489258,0.08270776271820068,4173.4970703125,1.822314977645874,13521.7470703125,1.2460702657699585,24765.30859375,0.001087188720703125,5.900515556335449,17.29587173461914,1
34.99049377441406,15.34588623046875,0.008061885833740234,555.3116455078125,1.0786426067352295,11279.9541015625,3.5801339149475098,6365.54296875,0.00033658742904663086,2.445296049118042,2.23337721824646,1
313.35821533203125,7.6188507080078125,0.020239293575286865,7328.5478515625,1.38668954372406,13594.751953125,0.9110695123672485,9232.6669921875,0.9996798038482666,0.4730668067932129,10.587908744812012,1
194.1874542236328,5.881623268127441,0.014144688844680786,1807.46923828125,1.066908359527588,8944.158203125,1.736474633216858,14217.0087890625,0.00043466687202453613,1.343947410583496,2.6693613529205322,1
484.3083801269531,8.355144500732422,0.03046417236328125,8673.5283203125,2.208719253540039,2620.136474609375,1.6423728466033936,8402.541015625,0.9996994733810425,0.704555869102478,15.721173286437988,1
157.86282348632812,24.49993324279785,0.21253356337547302,3741.628662109375,5.003411293029785,32794.93359375,3.736748456954956,51648.62890625,0.9985319972038269,8.148493766784668,15.98772144317627,1
104.73226928710938,5.456745147705078,0.2077486217021942,599.2592163085938,1.3160839080810547,3409.824951171875,0.777762770652771,30047.0703125,0.0010049641132354736,2.4453792572021484,1.8991327285766602,1
478.9041748046875,14.785820960998535,0.1334695816040039,5177.19873046875,2.3132715225219727,7962.22509765625,7.679410934448242,16977.76953125,0.9997308254241943,3.5818941593170166,10.692922592163086,1
28.30482292175293,11.72537612915039,0.024820655584335327,607.3356323242188,1.530998706817627,2329.029541015625,1.178823471069336,33446.90234375,0.0004690885543823242,1.8105101585388184,3.6046369075775146,1
171.52859497070312,5.917830944061279,0.056499093770980835,1158.0848388671875,0.8650268316268921,3816.181884765625,1.1259821653366089,72058.5390625,0.0006017982959747314,1.377875566482544,1.6528912782669067,1
40.002777099609375,29.713665008544922,0.032614707946777344,581.9202880859375,2.491898536682129,1981.781982421875,2.1350646018981934,19268.85546875,0.0003336668014526367,5.656674385070801,5.744582653045654,1
45.06865310668945,21.393056869506836,0.01033240556716919,927.6211547851562,2.003054618835449,7650.11279296875,3.3719875812530518,12652.7314453125,0.0003928244113922119,2.829662799835205,6.877484321594238,1
40.518795013427734,26.704797744750977,0.061287641525268555,3659.55712890625,2.9335196018218994,27434.3515625,2.245631217956543,18627.638671875,0.9987430572509766,3.297224283218384,23.09621238708496,1
62.65885925292969,4.390833854675293,0.5406941175460815,402.4140319824219,5.524374485015869,3153.55810546875,0.16514047980308533,2947.80615234375,0.004070580005645752,1.8252670764923096,2.002465009689331,1
496.9979248046875,7.367212295532227,0.019421696662902832,9530.2060546875,1.6804183721542358,6700.39111328125,1.6355334520339966,5772.31396484375,0.9997783899307251,0.4938816428184509,10.09036922454834,1
32.35943603515625,12.790182113647461,0.011918097734451294,380.5172119140625,0.5815476775169373,4092.898193359375,2.7372939586639404,9823.748046875,0.0002688169479370117,2.770087957382202,1.5686109066009521,1
53.30930709838867,13.423197746276855,0.023201853036880493,905.5921020507812,1.874077320098877,3190.69775390625,1.9087260961532593,43615.05859375,0.0005440115928649902,2.4607322216033936,5.435431957244873,1
1542.2830810546875,26.422382354736328,0.288981169462204,7031.2001953125,7.784470558166504,6519.8369140625,21.1197452545166,10053.3037109375,0.9997031688690186,14.177700996398926,22.86328887939453,1
116.02597045898438,24.551557540893555,0.017649799585342407,1644.525146484375,3.7640857696533203,9196.8857421875,4.513410568237305,19352.4765625,0.0008051097393035889,4.226465702056885,22.791162490844727,1
64.64136505126953,6.307592391967773,0.07160496711730957,591.4218139648438,1.068764090538025,2720.1220703125,0.7588440179824829,29359.119140625,0.000628054141998291,1.8631504774093628,2.862846851348877,1
38.30625534057617,12.142104148864746,0.029696404933929443,452.1400451660156,8.178140640258789,3240.892822265625,0.2879043221473694,72337.6953125,0.0028474926948547363,0.10267728567123413,2.4370157718658447,1
986.7584228515625,34.59187316894531,0.38120537996292114,14717.890625,5.337168216705322,49798.19921875,8.131147384643555,22721.330078125,0.9994256496429443,7.0470452308654785,16.080949783325195,1
82.17742156982422,4.699495315551758,0.09260743856430054,302.56903076171875,0.6228318810462952,4259.04296875,0.636165976524353,27752.94140625,0.0005874037742614746,0.9104776978492737,1.189563512802124,1
60.97134017944336,12.797769546508789,0.007996976375579834,769.4576416015625,1.3298310041427612,4889.73486328125,3.729191541671753,11302.791015625,0.0003781318664550781,1.894242525100708,2.8493094444274902,1
37.572113037109375,27.817852020263672,0.07607191801071167,814.1205444335938,6.512326240539551,2231.46435546875,1.2244256734848022,14229.005859375,0.0003113746643066406,5.934047222137451,5.891025543212891,1
154.15609741210938,26.522611618041992,0.2979999780654907,1667.9593505859375,21.18838882446289,29824.791015625,4.969341278076172,18773.21484375,0.9987017512321472,10.52506160736084,10.131219863891602,1
91.43058776855469,26.74043083190918,0.006003469228744507,486.8251647949219,2.435353994369507,862.4550170898438,3.069160223007202,10105.7685546875,0.0004520714282989502,1.1876522302627563,7.458427906036377,1
67.64981079101562,6.724425315856934,0.021383076906204224,1319.324951171875,4.002911567687988,2518.27490234375,1.4680657386779785,54693.203125,0.0006521046161651611,0.7679861783981323,4.384182453155518,1
74.421630859375,20.765222549438477,0.008524119853973389,842.6885375976562,1.955974817276001,4518.21435546875,4.7891740798950195,10350.3662109375,0.0004604458808898926,3.343888282775879,7.216825008392334,1
425.2123107910156,21.874454498291016,0.2039235532283783,2007.3114013671875,5.982312202453613,6193.78759765625,8.30624771118164,21889.94921875,0.999560534954071,3.576584815979004,7.715987205505371,1
21.168638229370117,9.207595825195312,0.06460064649581909,564.9218139648438,6.753264904022217,5481.96728515625,0.19427922368049622,27840.501953125,0.0015382468700408936,0.3037266135215759,2.6455016136169434,1
25.340553283691406,10.099335670471191,0.2760133743286133,292.6329040527344,7.681003093719482,2223.650634765625,0.15376204252243042,2623.885009765625,0.0006684064865112305,1.9366010427474976,1.817848563194275,1
456.13507080078125,11.093461036682129,0.18104493618011475,24069.236328125,4.641304016113281,21182.068359375,1.6631702184677124,13928.8994140625,0.9986628293991089,3.127800941467285,42.691162109375,1
347.5531311035156,7.914729118347168,0.27491942048072815,18549.16796875,2.933105707168579,26347.111328125,1.903214454650879,9004.9013671875,0.999392032623291,3.9202494621276855,12.77588176727295,1
36.30491638183594,15.268814086914062,0.010119646787643433,555.5252685546875,0.8818289041519165,6496.5810546875,3.1544055938720703,10759.8779296875,0.00030541419982910156,2.5933115482330322,2.05442476272583,1
440.802978515625,13.265840530395508,0.05842965841293335,10914.9130859375,2.0589568614959717,21252.322265625,5.044302463531494,10726.9306640625,0.9997506141662598,1.2665841579437256,10.778168678283691,1
167.84043884277344,9.026538848876953,0.04881387948989868,15795.8671875,2.918330669403076,28059.333984375,2.1095166206359863,6324.71728515625,0.9991723299026489,2.3969645500183105,37.46568298339844,1
80.47522735595703,6.3796868324279785,1.3266515731811523,5147.6455078125,7.984981536865234,7037.18505859375,4.520341873168945,15730.96875,0.9984422922134399,12.66759967803955,7.542489528656006,1
64.69246673583984,12.955085754394531,0.012049883604049683,616.116455078125,0.6212615966796875,3685.803955078125,3.171865940093994,21500.134765625,0.0004501938819885254,1.3915036916732788,1.401832103729248,1
466.95513916015625,9.86284065246582,0.10320177674293518,7375.0341796875,2.172816753387451,19691.810546875,1.4019160270690918,20625.958984375,0.9996037483215332,2.4140055179595947,9.482449531555176,1
507.1594543457031,7.431170463562012,0.021906942129135132,9346.0625,1.8396309614181519,3285.392333984375,1.020319938659668,9599.205078125,0.9996380805969238,0.446780800819397,18.646228790283203,1
25.556045532226562,26.608808517456055,0.030508100986480713,2291.73291015625,3.1593122482299805,10502.03125,1.1621204614639282,22026.751953125,0.9983854293823242,3.097439765930176,25.304502487182617,1
475.39605712890625,37.87981033325195,0.49237364530563354,4049.754150390625,13.976358413696289,17378.849609375,12.086719512939453,35247.0,0.9993683695793152,6.54891300201416,36.76176834106445,1
43.694679260253906,12.379301071166992,0.007470160722732544,1000.3287353515625,1.761630654335022,8342.8115234375,2.8631091117858887,12361.9365234375,0.00034627318382263184,1.2729089260101318,2.8571929931640625,1
790.649658203125,16.52364158630371,0.07853749394416809,1260.1534423828125,8.228475570678711,3018.221923828125,1.3884243965148926,112947.8203125,0.9990660548210144,0.9553834199905396,7.6280341148376465,1
89.01820373535156,9.947187423706055,0.04560577869415283,1169.179931640625,1.2602388858795166,7006.55078125,0.9813085198402405,37661.28125,0.0005134344100952148,2.2987146377563477,3.1549363136291504,1
1293.0166015625,34.496299743652344,0.4331873655319214,2593.707275390625,8.258753776550293,9663.0849609375,13.961627960205078,429593.84375,0.9994693994522095,8.239400863647461,12.58110237121582,1
87.66930389404297,15.275426864624023,0.013909965753555298,632.1171264648438,1.8695948123931885,1322.4071044921875,2.7148265838623047,17755.96875,0.0004475414752960205,3.1623611450195312,6.910939693450928,1
71.107666015625,20.21242332458496,0.024097800254821777,873.449462890625,2.0887351036071777,3134.1337890625,3.057499885559082,27098.294921875,0.0004924237728118896,4.939796447753906,7.452734470367432,1
74.37094116210938,20.499948501586914,0.007620304822921753,1551.7823486328125,2.7704527378082275,6816.08740234375,4.467335224151611,20104.353515625,0.0005756914615631104,1.4468823671340942,5.905478477478027,1
38.6534538269043,4.795009613037109,0.0014827549457550049,16733.83203125,1.7494252920150757,247.67027282714844,0.06900748610496521,90.17236328125,0.010182440280914307,4.054896354675293,1.057056188583374,1
48.6796760559082,1.3850648403167725,0.002467542886734009,22779.048828125,20.19068717956543,221.67636108398438,2.7150228023529053,217.84283447265625,0.9916578531265259,10.487299919128418,1.067637324333191,1
179.67965698242188,6.933224678039551,0.05630403757095337,14859.3251953125,2.717319965362549,7717.61865234375,1.1550657749176025,10126.181640625,0.9991212487220764,1.409355640411377,34.79783630371094,1
69.5271987915039,17.604724884033203,0.01104050874710083,1400.95458984375,1.8462119102478027,9718.59375,4.562808513641357,20255.123046875,0.0005488991737365723,2.3922648429870605,3.508113145828247,1
266.3902282714844,16.779634475708008,0.04568380117416382,2400.925537109375,2.992619514465332,3285.19580078125,0.8885791897773743,40303.32421875,0.9992577433586121,1.9210643768310547,12.833425521850586,1
102.92426300048828,15.743204116821289,0.012999266386032104,808.5738525390625,0.7672980427742004,5315.65234375,1.2840064764022827,8346.3154296875,0.00032341480255126953,1.733553409576416,3.9242889881134033,1
61.8935546875,18.13406753540039,0.5219113826751709,705.2828369140625,19.451683044433594,3301.639892578125,0.1956632435321808,449.5477294921875,0.0012863576412200928,2.771034002304077,3.242849826812744,1
36.34466552734375,13.227363586425781,0.034636080265045166,291.4214172363281,1.8764755725860596,1478.7412109375,0.7981386184692383,35222.2890625,0.0005494654178619385,0.516423225402832,1.4527068138122559,1
1219.6796875,34.29063415527344,0.2554396986961365,12902.0888671875,18.68004608154297,43376.2421875,8.833476066589355,5628.70703125,0.9990736246109009,9.617932319641113,24.7546443939209,1
99.60296630859375,21.736652374267578,0.016272932291030884,1164.002685546875,2.2767553329467773,7736.1845703125,5.229432106018066,16771.849609375,0.0006766319274902344,5.602664470672607,9.141565322875977,1
271.9635314941406,2.227151393890381,0.15335187315940857,859.7286376953125,2.104109764099121,3017.94970703125,0.2650128901004791,8623.501953125,0.001041024923324585,0.7168951034545898,3.0724873542785645,1
178.8999481201172,24.81085968017578,0.0693865716457367,3090.69384765625,2.829209804534912,47883.81640625,2.115781784057617,33228.4453125,0.9991724491119385,1.4910231828689575,15.273801803588867,1
130.9984130859375,16.153146743774414,0.02149716019630432,326.2839660644531,6.036001682281494,4640.2001953125,1.4960293769836426,104243.125,0.998883843421936,0.7291086912155151,3.312706708908081,1
1203.857177734375,50.1685905456543,0.9993529319763184,5402.4541015625,54.65169143676758,70469.921875,10.239744186401367,23993.01953125,0.9993207454681396,13.141233444213867,13.99622917175293,1
136.99966430664062,24.38579750061035,0.02214723825454712,1661.9383544921875,3.719132900238037,10267.6357421875,5.367699146270752,18290.466796875,0.0009186267852783203,6.407701015472412,21.441265106201172,1
61.46187973022461,15.31411361694336,0.005691051483154297,425.8301696777344,0.9488086700439453,1140.0032958984375,3.092104196548462,10739.107421875,0.00027233362197875977,1.480877161026001,3.013291120529175,1
10.965423583984375,19.196002960205078,0.02499505877494812,207.83065795898438,1.4071317911148071,2336.729736328125,0.9100494384765625,7911.0185546875,0.0002485811710357666,2.303809642791748,4.146023750305176,1
566.0634765625,12.139595031738281,0.11264872550964355,5653.34423828125,2.781615972518921,628.2601318359375,4.37322998046875,13899.533203125,0.9995995163917542,1.866402506828308,17.89271354675293,1
153.3790283203125,4.90386438369751,0.27417656779289246,1009.4771118164062,3.0020124912261963,6499.18310546875,0.22668451070785522,25968.599609375,0.0013869702816009521,0.8022820949554443,2.3534421920776367,1
487.0133972167969,14.69604206085205,0.01030781865119934,310.8337707519531,1.4959956407546997,175.83810424804688,1.838411569595337,4409.65966796875,0.0009731948375701904,1.6933363676071167,11.027923583984375,1
315.0482177734375,17.31254768371582,0.1352565586566925,10190.4833984375,3.2828080654144287,18729.66015625,6.541226387023926,19501.814453125,0.9996747374534607,2.224997043609619,14.669645309448242,1
47.9098014831543,31.880725860595703,0.03811758756637573,647.0457763671875,2.9912631511688232,2196.96826171875,2.225414276123047,17841.740234375,0.00036785006523132324,6.821211338043213,9.540351867675781,1
27.642833709716797,9.883831977844238,0.03302088379859924,391.7300109863281,1.017358660697937,3634.97705078125,1.4712719917297363,23828.103515625,0.00022998452186584473,1.0483720302581787,1.5336127281188965,1
455.9295654296875,69.67552185058594,0.01512521505355835,138.39169311523438,6.84077262878418,100947.8046875,6.335765838623047,815.3692626953125,0.9999721050262451,12.195289611816406,2.573136329650879,1
78.76403045654297,21.229162216186523,0.013078927993774414,1565.9539794921875,3.356825351715088,9032.48046875,3.327763080596924,19439.859375,0.0006529092788696289,2.168199062347412,15.528106689453125,1
52.0587272644043,15.39112663269043,0.010719239711761475,892.3421020507812,1.1325318813323975,2443.337646484375,3.0114221572875977,26614.29296875,0.0003445744514465332,1.4999487400054932,2.168736219406128,1
1206.1385498046875,33.64201354980469,0.09950259327888489,5116.4443359375,46.5621452331543,61994.03125,2.8498826026916504,83.90522766113281,0.999906063079834,27.281410217285156,3.1296231746673584,1
17.345582962036133,15.565824508666992,0.012261003255844116,86.18660736083984,0.7115529775619507,289.1062316894531,1.0037872791290283,1789.819091796875,0.00011947751045227051,1.245324969291687,3.0222396850585938,1
146.98155212402344,7.96096658706665,0.0003642141819000244,30977.5546875,1.2140439748764038,98.76403045654297,2.759948253631592,37179.0703125,0.9990553855895996,3.008633613586426,1.0607391595840454,1
138.75364685058594,10.33194351196289,0.004608571529388428,329.9382629394531,1.3632495403289795,939.351318359375,3.650986671447754,6044.12890625,0.000554502010345459,0.9616186618804932,5.63676118850708,1
40.48250961303711,12.458910942077637,0.014522016048431396,561.8306884765625,1.880943775177002,4457.50537109375,1.5370283126831055,9383.078125,0.00036028027534484863,3.4271605014801025,11.316679000854492,1
264.298583984375,11.681557655334473,0.5713684558868408,5047.345703125,4.061783313751221,5537.41943359375,10.790351867675781,9134.5419921875,0.9997272491455078,4.777199745178223,4.96187162399292,1
66.85431671142578,22.793006896972656,0.024284005165100098,738.3960571289062,2.3391668796539307,3145.676513671875,2.9799652099609375,19321.5,0.00044026970863342285,5.825160026550293,11.598555564880371,1
810.222900390625,34.8764533996582,0.5328522324562073,5748.9736328125,4.355754852294922,46262.58203125,5.260322570800781,226900.609375,0.9991476535797119,3.7659387588500977,12.423978805541992,1
192.98687744140625,8.319955825805664,0.06120634078979492,13535.873046875,1.9803855419158936,34352.42578125,1.964918613433838,8101.3603515625,0.9992626905441284,1.8342313766479492,25.14202308654785,1
208.06927490234375,5.7975921630859375,0.024890482425689697,530.5499877929688,0.9825983047485352,2617.4814453125,0.8959144949913025,14553.10546875,0.0005286633968353271,0.5131988525390625,2.464578151702881,1
1037.8365478515625,27.518901824951172,0.2975613474845886,12043.9091796875,5.444090366363525,58663.40234375,4.2152323722839355,13208.3583984375,0.9993468523025513,4.027941703796387,11.43722152709961,1
82.1551284790039,14.217338562011719,0.008455932140350342,284.4442138671875,0.8875818252563477,444.6688537597656,2.3630306720733643,10069.9560546875,0.0002835094928741455,1.8319605588912964,3.81083345413208,1
411.3096923828125,10.503534317016602,0.030412375926971436,8228.0712890625,2.356283187866211,4562.736328125,3.1669321060180664,5407.9248046875,0.9997680187225342,1.1494371891021729,11.412365913391113,1
39.602535247802734,15.201665878295898,0.03527304530143738,499.4069519042969,1.6463432312011719,1475.916015625,1.7452797889709473,49895.98046875,0.0005169510841369629,3.6183114051818848,4.550095558166504,1
757.8601684570312,14.25180721282959,0.05048251152038574,7123.54638671875,2.3973960876464844,6587.61083984375,1.6950628757476807,21084.712890625,0.9996289014816284,0.8403899669647217,14.206586837768555,1
35.968936920166016,17.051586151123047,0.010275691747665405,726.4408569335938,1.144694447517395,5839.33154296875,2.9116151332855225,14612.375,0.0003114640712738037,2.2145793437957764,2.4131460189819336,1
124.76117706298828,9.966399192810059,0.039985209703445435,5212.38134765625,1.9529484510421753,13429.609375,0.9611915349960327,10758.8037109375,0.9992361664772034,3.099757671356201,28.242895126342773,1
508.2197570800781,15.08398723602295,0.04072445631027222,7737.9580078125,3.0455379486083984,12775.7978515625,1.1487019062042236,11400.2001953125,0.9994463920593262,1.7932956218719482,17.76759147644043,1
63.857364654541016,13.276150703430176,0.03814545273780823,1356.5107421875,3.227391242980957,1098.79052734375,0.5987090468406677,49907.26171875,0.0009614229202270508,1.6462531089782715,10.865485191345215,1
197.70457458496094,24.212177276611328,0.08207440376281738,5208.34521484375,3.8556904792785645,33482.390625,5.500773906707764,11568.8759765625,0.9995116591453552,3.731652021408081,13.053478240966797,1
407.6556091308594,15.885258674621582,0.3040817975997925,6949.205078125,3.319309949874878,2602.489501953125,5.115820407867432,41943.5234375,0.9995784163475037,3.356558084487915,23.385883331298828,1
154.34555053710938,4.96220588684082,0.1405302882194519,502.33148193359375,0.9349045157432556,4151.71630859375,0.43213456869125366,22510.75390625,0.000822603702545166,0.9769428968429565,1.5216978788375854,1
346.28204345703125,12.571525573730469,0.19168680906295776,19340.826171875,3.205749750137329,26905.796875,3.248553514480591,14476.2890625,0.9991484880447388,5.515746593475342,23.33771514892578,1
12.332472801208496,13.056158065795898,0.025680869817733765,170.33331298828125,1.3519577980041504,2549.964599609375,0.9135812520980835,10812.5224609375,0.00023260712623596191,0.9545583724975586,1.94286048412323,1
322.06390380859375,11.682857513427734,0.15806043148040771,20628.37109375,2.835533857345581,35966.31640625,7.27567720413208,5548.30859375,0.9996551275253296,3.5471549034118652,13.126749038696289,1
619.223876953125,15.94102668762207,0.11569520831108093,7519.431640625,3.058485746383667,567.7135620117188,6.038747787475586,16144.9580078125,0.9995497465133667,2.6206440925598145,25.384313583374023,1
62.97282028198242,22.48860740661621,0.011591911315917969,1174.4857177734375,2.5012917518615723,10695.9091796875,4.164210796356201,12531.328125,0.0005337893962860107,3.4376261234283447,11.108113288879395,1
17.942066192626953,18.078126907348633,0.02732229232788086,358.3505554199219,1.686613917350769,3113.045166015625,1.3827677965164185,7602.13818359375,0.00017336010932922363,3.062072992324829,1.9885592460632324,1
470.1656494140625,13.835912704467773,0.15622887015342712,5107.0732421875,3.086993455886841,1103.7904052734375,3.1429219245910645,25583.439453125,0.9995181560516357,1.6126093864440918,21.322364807128906,1
71.4342269897461,22.965972900390625,0.01937219500541687,858.6657104492188,2.301694393157959,4219.3505859375,3.429291009902954,18020.98046875,0.0004892051219940186,5.266495227813721,11.356643676757812,1
105.48912811279297,6.683316230773926,0.04675677418708801,1142.889892578125,1.659676432609558,1991.5850830078125,1.2195956707000732,150211.65625,0.0010179579257965088,0.8347479104995728,2.2039830684661865,1
513.5755004882812,102.53914642333984,0.10505202412605286,604.724365234375,178.4213104248047,999.5424194335938,16.589601516723633,234.674560546875,0.9998476505279541,8.111133575439453,53.42802047729492,1
69.73493957519531,9.091887474060059,0.007577359676361084,305.104248046875,0.6772922277450562,2226.6875,3.418872356414795,5258.40869140625,0.0002802610397338867,1.2374341487884521,2.262432813644409,1
985.3023681640625,34.54185104370117,0.3792066276073456,14707.3662109375,5.319652557373047,49596.21875,8.124872207641602,22732.251953125,0.9994268417358398,7.041028022766113,16.004423141479492,1
63.865535736083984,21.473453521728516,0.011158198118209839,696.7391967773438,1.823085904121399,2667.578125,3.3359951972961426,12698.0341796875,0.00039514899253845215,3.552401542663574,8.259264945983887,1
83.88640594482422,20.20017433166504,0.012859612703323364,1044.4049072265625,1.945154070854187,7322.78564453125,5.133511543273926,14236.5263671875,0.0005854964256286621,4.601215839385986,6.622194766998291,1
722.2072143554688,74.03549194335938,0.11593452095985413,8167.2080078125,59.91828155517578,55647.55859375,15.902385711669922,831.8428344726562,0.9982864260673523,15.28107738494873,85.08554077148438,1
26.92447853088379,1.5135161876678467,0.5341756343841553,524.7118530273438,2.849281072616577,1619.0244140625,0.8875821828842163,11373.5205078125,0.9995464086532593,14.895573616027832,3.3917810916900635,1
21.22126579284668,8.72348403930664,0.058032989501953125,492.6090087890625,6.877560138702393,5076.8701171875,0.18547660112380981,24922.345703125,0.0016688406467437744,0.2593345642089844,2.467435121536255,1
77.48242950439453,11.694009780883789,0.05378240346908569,8468.2529296875,1.911150336265564,18743.416015625,1.8461915254592896,9917.5751953125,0.9991955757141113,3.6364266872406006,29.13845443725586,1
11.285477638244629,12.952567100524902,0.028178244829177856,152.63584899902344,1.9476237297058105,6840.05029296875,0.25097790360450745,652.065673828125,0.0003243684768676758,1.2591655254364014,2.3790338039398193,1
551.86279296875,14.60063648223877,0.09025955200195312,5238.52294921875,0.6975774168968201,14897.177734375,1.002955675125122,55203.16796875,0.0015444159507751465,3.9911398887634277,8.657235145568848,1
511.8353576660156,10.35328483581543,0.05814412236213684,12892.10546875,2.1055657863616943,26449.154296875,2.2580373287200928,5995.2451171875,0.9997258186340332,1.6295799016952515,5.5145063400268555,1
